,artist name,track name,track id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
446,Mr Gurudatta,Happy New Year 2022,3bJzNkmMVfeAR6d8fYZscM,0,0.645,0.862,10,-4.048,0,0.0405,0.313,1.57e-05,0.0953,0.87,80.971,310391,4
447,Justin Bieber,At Least For Now,2WS09rmFHhFOw6Sudqv87i,1,0.494,0.304,9,-9.876,1,0.0328,0.683,0.0,0.187,0.291,110.754,149653,4
448,Blu Music,New year 2022 beats,5ecFuz0JicEE8uZgb8LZXp,0,0.616,0.254,7,-12.248,1,0.765,0.0631,0.00233,0.114,0.581,173.076,156061,5
449,Dinesh Lalpura,happy new year 2022,0uTuKFAYFJNBZHw4Xfeesq,0,0.692,0.999,9,-4.581,0,0.086,0.0675,3.56e-05,0.286,0.666,135.056,606799,4
450,Freddy Fri,2022 New Year Motivation,5kDOpWgJbETHwAe0V4cEAm,0,0.449,0.633,5,-5.045,0,0.394,0.58,0.0,0.112,0.17,86.997,302310,1
451,Vishal Rocky,Happy New Year 2022,1KgrAZwlNOAvVlbvAdfpmJ,0,0.684,0.996,10,0.03,0,0.0819,0.26,0.0,0.763,0.772,130.049,208614,4
452,Justin Bieber,Christmas Eve,47QJup45nOSghu7uZrjLlu,1,0.409,0.57,6,-10.54,0,0.0711,0.687,0.0,0.173,0.336,128.657,223613,4
453,Cameo Bobo,2022 Is My Year,1ES3J2FMTC0l16BKqcyYMb,0,0.788,0.755,0,-10.664,1,0.0931,0.00617,0.053,0.296,0.966,150.01,153652,4
454,Justin Bieber,Honest,7CfghUNAWRBauiiX0bsOCf,10,0.81,0.655,8,-6.779,0,0.0698,0.127,8.16e-05,0.105,0.809,150.002,193322,4
455,Trxll Da KiD,2022(New Year New Me),2FQSKN5CL2Lbr4Ug1Ek6tD,0,0.548,0.655,1,-8.099,1,0.419,0.234,0.0,0.125,0.55,70.569,191463,4
456,JANNABI,GRIPPIN’THEGREEN,6hHjsUiAuUcTtsvDXFvPFk,48,0.39,0.651,7,-7.846,1,0.0308,0.321,0.0111,0.16,0.512,186.032,204000,4
457,Paul R. Cuddle,HAPPY NEW YEAR SONG 2022,5dt5N8io9CXsIXHsgfdBE9,0,0.721,0.496,4,-8.743,0,0.036,0.479,0.936,0.0705,0.549,120.014,280000,4
458,Santosh Chadi,Happy New Year Song 2022,4PGzxyOFPg2pwJFJrWpGpq,0,0.787,0.947,5,-2.679,0,0.194,0.322,0.0,0.343,0.792,100.262,378661,4
459,LE SSERAFIM,Sour Grapes,6wBpO4Xc4YgShnENGSFA1M,75,0.779,0.801,6,-5.564,0,0.0457,0.395,0.0,0.108,0.72,139.998,196540,4
460,Crook,"2022 New Year, Same Us",6r95i99qFSOQId4rsnUg1H,1,0.541,0.338,2,-15.645,0,0.139,0.692,0.000477,0.201,0.493,136.833,102853,3
461,salem ilese,PS5 (with TOMORROW X TOGETHER & Alan Walker),7xNCacksfUkYXsXuSW4vNF,78,0.602,0.642,2,-5.404,0,0.211,0.0131,5.33e-06,0.0668,0.54,175.978,152214,4
462,BigDawgLuce,First Day Out Year 2022,78cig3zwD5hDxcJKcF6a9G,0,0.79,0.49,1,-12.895,1,0.403,0.168,0.0,0.126,0.464,130.077,129335,3
463,SEVENTEEN,DON QUIXOTE,7BiEgR5r0yMmFoWC9kOTGf,71,0.733,0.837,1,-4.537,1,0.0992,0.0671,0.0,0.0939,0.606,76.453,172360,4
464,New Years Party Buddha Dj Café,2022 New Year Music Mix,3Yhg7lDsj9wKQIpizVSGa7,0,0.801,0.458,10,-13.849,0,0.0788,0.243,0.922,0.0906,0.783,100.0,176000,4
465,KANGDANIEL,The Story,1PbD4VGhGSM8wIHAjTPT6i,49,0.647,0.781,11,-3.795,0,0.0362,0.161,0.0,0.115,0.493,90.001,203187,4
466,Splinter,After Five Years - 2022 Remaster,6O0xaPL0VwkX7nDvl32SdC,1,0.617,0.477,2,-8.433,1,0.0314,0.466,0.641,0.117,0.571,124.29,189133,4
467,WINNER,I LOVE U,02Vb9vfZUmqAKNhQwFjPSZ,62,0.782,0.683,0,-3.31,1,0.0604,0.021,0.0,0.0576,0.885,105.024,176000,4
468,LXVE,2022 new year new me,6Q6w3BogwYxmuihd6Bn90Y,0,0.65,0.81,8,-6.734,1,0.0632,0.276,1.4e-06,0.156,0.913,119.984,157198,4
469,Tophyun,Horangsuwolga,7Bvb0ZuJCoIHq6mBEAna2U,45,0.647,0.347,7,-7.22,0,0.0273,0.819,0.0,0.148,0.473,104.849,281360,4
470,Ankit Yadav Azamgarh,Happy New Year 2022 - Bhojpuri,2lhjXoV4GWPIP0JrjbxDrB,0,0.564,0.982,10,-2.849,0,0.124,0.538,6.54e-06,0.437,0.84,139.952,198075,4
471,Pharrell Williams,Cash In Cash Out,3S68RFe1lsdCdTMPIMJM3X,85,0.877,0.56,7,-3.751,1,0.0596,0.00721,1.45e-06,0.0839,0.154,119.971,216136,4
472,Holocron Music,Happy New Year 2022 (Fireworks),3DtnExfxTbQp0J6hJx0DzV,0,0.599,0.811,11,-4.329,1,0.0624,0.41,3.36e-06,0.217,0.88,96.39,253492,4
473,KANGDANIEL,Don't Tell (feat. Jessi),4Pi149VbaX7PjbvyiiEtwx,52,0.691,0.831,1,-3.92,0,0.055,0.0514,0.0,0.113,0.609,96.006,183987,4
474,Rays Aero,"2022 New Year, Pt. II",0MfvLaXmlCdPHljRohkV4V,0,0.708,0.476,0,-7.824,1,0.195,0.362,0.69,0.342,0.605,130.147,89493,4
475,Kendrick Lamar,N95,0fX4oNGBWO3dSGUZcVdVV2,86,0.79,0.67,1,-5.527,1,0.105,0.377,2.32e-06,0.119,0.408,139.956,195950,4
476,Kushiram mandawra,New year 2022 sonu badolas,1JYPdId8v9Nm8h9LRnTUvM,0,0.697,0.939,8,-2.471,1,0.0772,0.243,5.2e-05,0.325,0.781,90.251,610064,4
477,KANGDANIEL,Mad (feat. Chancellor),0UooAeZO6EDAtWTI4Wdo17,47,0.551,0.86,10,-3.924,0,0.113,0.0218,0.0,0.0908,0.711,169.961,199693,4
478,SeaOhDeeWhy,2022 WILL BE MY YEAR :),7D8u0a09CqFqk2yNYotL3V,0,0.715,0.759,11,-4.54,0,0.269,0.00353,0.00183,0.554,0.749,104.987,83125,4
479,Post Malone,I Like You (A Happier Song),5lqlCguDpW8cKWLHks0x6l,11,0.733,0.67,5,-6.009,1,0.0751,0.121,0.0,0.121,0.472,100.964,192841,4
480,Sundhed Dj,For the New Year 2022,7hIDRm6MT8KeFs6SWD4Liu,0,0.743,0.415,6,-11.839,1,0.3,0.0818,0.92,0.254,0.891,142.0,171500,4
481,Dan Barker,1 Year - 2022 Remastered Version,1iK1tDGMWFk8i8bhGMlKaW,0,0.686,0.516,0,-7.834,1,0.318,0.00862,4.03e-05,0.138,0.569,199.924,181133,4
482,Post Malone,One Right Now,0cm5hNVrFFrH4DhG6yC1rN,8,0.687,0.781,1,-4.806,1,0.053,0.0361,0.0,0.0755,0.688,97.014,193507,4
483,Ckv,Happy New Year 2022 - Instrumental,4QqTRs6DNWttil2dBRtvd5,0,0.675,0.448,9,-17.21,1,0.118,0.00138,0.877,0.0957,0.566,179.986,117400,4
484,Rays Aero,"2022 New Year, Re-launch",1rMinnZCaO1e4elEl9V6Ua,0,0.844,0.781,0,-7.886,1,0.9,0.463,0.0419,0.0919,0.445,130.111,64177,4
485,OverLine,iDance 2022 (10 Years) - Extended,6x8uGk6rrz4ELEyos1Y6by,0,0.322,0.932,9,-2.502,0,0.049,0.00448,0.656,0.122,0.315,130.079,261265,4
486,Sk Antu,Happy new year song 2022,2rDD4pdsGlpKEz98rFU9Uf,0,0.679,0.977,1,-0.94,1,0.237,0.101,0.596,0.375,0.686,174.963,137113,4
487,Rays Aero,"2022 New Year, Pt. III",2tmOvHkizQ3ASAL6lKw149,0,0.637,0.59,0,-7.256,1,0.0563,0.497,0.423,0.174,0.269,130.25,93313,4
488,HOT RIDE,"2022 (New Year, New Me).",6OZHi41kYoBrr84JXBRNNz,0,0.807,0.897,10,-9.523,0,0.0991,0.042,0.0,0.0736,0.965,130.003,208852,4
489,Shivam Kumar Dutta,Happy New Year Song 2022,5fRczBglx7gY4SJgz50ytt,0,0.702,0.817,9,-15.637,1,0.0473,0.184,0.748,0.204,0.716,129.949,60005,4
490,Anıl ünal,NEW YEAR-Anıl Ünal 2022,2H7p2ywhY1p4esonvQ1yFY,0,0.733,0.885,1,-7.329,0,0.0548,0.0167,0.0196,0.126,0.711,132.034,183458,4
491,Ragini Shrivastav,New Year Party 2022 - Bhojpuri,4Rf4XaJpdWRhajzzU9dmhB,0,0.714,0.957,5,-5.161,0,0.304,0.0794,0.000617,0.306,0.45,124.922,229111,4
492,Post Malone,Cooped Up,4eAMiwgedrY1Hcy9srPg5L,0,0.669,0.773,0,-5.619,1,0.153,0.038,0.0,0.113,0.377,93.923,185857,4
493,MYP22,Year2022,7kg7SmWjlESF8Yn1Vj3vLu,0,0.637,0.481,0,-11.094,0,0.0734,0.0728,0.0,0.0903,0.249,100.082,129875,4
494,KANGDANIEL,How We Live (feat. sokodomo),5N97cMwF8mBbg0MRlJwlYn,47,0.767,0.782,10,-4.489,1,0.0356,0.0884,0.0,0.161,0.749,135.93,193440,4
495,Meenu Muradya,Happy New Year 2022 Mubarak Jaanu,2WDoQvIzHcUV0Tw8a0baGn,0,0.703,0.953,1,-2.563,0,0.103,0.241,0.0,0.443,0.707,140.093,660059,4
496,KANGDANIEL,Moment,4KOTQBWDluts806jiFkZMD,46,0.437,0.364,0,-8.465,1,0.035,0.881,0.0,0.115,0.25,88.912,200693,4
497,Golu Pathak,Dil Se Happy New Year 2022,2MRjB98tAtAfuZ9Wx5LqxT,0,0.608,0.988,10,1.526,0,0.0745,0.253,0.0,0.238,0.909,132.107,267308,4
498,B.I,BTBT (feat. DeVita),0FOBJ5PbwOe5XBY9y0bnhi,38,0.763,0.663,9,-6.928,0,0.183,0.321,0.0,0.115,0.496,109.979,219550,4
499,Rea Moon ASMR,"Bright New Year 2022, Pt. D",0WKyKco1At6h4qPOetlnpt,0,0.552,0.754,1,-18.811,1,0.12,0.199,0.0,0.396,0.0342,81.623,196885,4
500,KANGDANIEL,Ride 4 U,4M5Ce1jjG3OZr5hsVQofLV,47,0.576,0.458,5,-7.218,1,0.0446,0.417,0.000295,0.138,0.227,164.098,147000,4
501,Seva Rani Singh,Happy New Year 2022 - Bhojpuri Song,3VkSat0rMSf9T7fdpviQ0j,0,0.52,0.94,8,-2.396,1,0.0992,0.355,3.18e-06,0.668,0.375,144.941,255025,4
502,KANGDANIEL,1000x,060IIX32bnBbYYTl9QW2DB,46,0.609,0.547,10,-4.096,1,0.0356,0.307,0.0,0.0824,0.337,123.948,189933,4
503,Randal Reid,2022 a Year of Devine Favor,301PQgvvk0iEJSWo0wgHeG,0,0.888,0.501,1,-9.722,1,0.152,0.0485,0.957,0.0712,0.702,89.016,258413,4
504,HEIZE,Undo,6z1pJ3KUmQagUpMVqL62sa,56,0.784,0.676,1,-4.836,0,0.0497,0.201,1.06e-06,0.0903,0.734,116.103,168739,4
505,Rea Moon ASMR,"Bright New Year 2022, Pt. G",7KPyBhuICnEBUDBo2Wqj6y,0,0.614,0.798,6,-20.043,1,0.269,0.299,0.0,0.909,0.0347,65.682,379298,3
506,dhruv,double take,0QzuaeCEEOV40Pn7IvKEny,82,0.656,0.436,8,-11.141,1,0.0744,0.845,0.0,0.221,0.196,109.239,171743,4
507,Fisk,Party Mix (In the Year 2022),25TMeThxihPdNBq8sDPwwM,0,0.742,0.775,9,-9.374,1,0.0864,0.128,0.000505,0.95,0.594,152.033,187693,4
508,Lady Gaga,Hold My Hand,0oWraSo5ASJ0h1BEagTyEw,85,0.519,0.617,7,-4.287,1,0.0313,0.0387,0.0,0.401,0.222,147.708,225300,3
509,NPVLOG REBORN,Drxgs Party New Year 2022 - Remix,4Vls2d3fcFF2ObqgE7ivHR,0,0.719,0.914,11,-5.047,0,0.0515,0.00198,0.292,0.355,0.688,149.981,509632,4
510,Billlie,GingaMingaYo (the strange world),3jHg6QE70y2FTdnsxSrCbv,70,0.888,0.901,10,-4.023,0,0.079,0.0323,0.00955,0.357,0.65,121.997,215800,4
511,Dark Fog,Another Depressing Year (2022 Remastered Version),0r5Ccz2QCeNqOji9tQSEzi,0,0.238,0.333,4,-22.701,1,0.0334,0.989,0.937,0.115,0.171,79.966,201000,3
512,Harry Styles,Love Of My Life,1mw0RgNXIpYRyyCdBQbLgA,88,0.555,0.536,7,-8.233,1,0.0452,0.669,0.0,0.0623,0.203,118.057,191638,4
513,Mhic,"New Year - Fingers Crossed, 2022 Remix",70aY52otnnwiONSJbjCHnC,1,0.758,0.557,3,-8.469,1,0.0874,0.788,0.11,0.111,0.508,94.971,237474,4
514,Lil Nas X,Late To Da Party (F*CK BET) (feat. YoungBoy Never Broke Again),3GbQcjKWT7eVpUfzqwUjxv,82,0.872,0.422,1,-7.415,0,0.363,0.0254,0.0,0.109,0.778,149.956,180666,4
515,Massimiliano Gusmaroli,Moonlight sonata-year 2022 (Sonata al chiaro di luna-anno 2022),2My8R4LiV526T7m8DKGYvr,0,0.128,0.204,0,-21.786,1,0.032,0.846,0.936,0.106,0.0344,82.87,392858,3
516,Krishna Thakur,Happy New Year 2022 - Bhojpuri Song,3vSmfuyc7pkJeWvI3tR0NU,0,0.543,0.996,8,-1.893,0,0.184,0.45,0.0,0.549,0.731,75.372,214753,4
517,Sam Smith,Love Me More,16MQETUgqXwY4lZcyRafU3,79,0.791,0.439,10,-5.62,1,0.0645,0.302,1.85e-05,0.126,0.559,85.004,190659,4
518,Rea Moon ASMR,"Bright New Year 2022, Pt. A",3Vzwbuj8cysAJFQVjno6KI,0,0.579,0.736,5,-18.423,0,0.39,0.262,0.0,0.377,0.0327,85.926,226351,3
519,Harry Styles,Daylight,51Zw1cKDgkad0CXv23HCMU,89,0.686,0.445,0,-7.189,1,0.0398,0.484,0.00144,0.175,0.626,145.5,164533,3
520,Robin Skull,New Year Special Sounds For 2022,5Lrm1v3bOhA46DILcDEiZO,0,0.484,0.75,2,-6.949,0,0.0448,0.821,0.755,0.364,0.0667,119.952,118061,4
521,Lee Mujin,Reference,2PmLP4DNUPJC98L78mrkal,48,0.692,0.672,1,-6.089,1,0.0448,0.313,6.75e-06,0.0736,0.702,116.025,221760,4
522,Raja Manohar Yadav,Jaan Bola Happy New Year 2022,6jtVrBVODzwGGUKQjmxDmt,0,0.623,1.0,7,-1.236,0,0.149,0.0311,0.0,0.576,0.39,150.007,184181,4
523,88rising,Best Lover,0iWFz0Q5Qha9bx325ocFWq,70,0.74,0.663,7,-5.393,1,0.272,0.268,0.0,0.121,0.519,82.004,152911,4
524,Rea Moon ASMR,"Bright New Year 2022, Pt. C",5VZHEskhvomnI6nmgKCH5u,0,0.439,0.556,7,-25.168,1,0.22,0.283,0.0,0.449,0.03,63.495,199210,3
525,Coogie,Good Night (Feat. BE'O),7uzmxEjFEAiadiCCXa0bhi,54,0.695,0.473,11,-7.055,1,0.274,0.251,0.0,0.148,0.665,80.017,190813,4
526,NK Dadrwal,Happy New Year Meena Geet 2022,3JsQUcEDOAVS1qVRmqjxNC,0,0.603,0.976,1,-2.63,0,0.232,0.0398,0.000112,0.656,0.5,130.32,489888,4
527,Machine Gun Kelly,maybe (feat. Bring Me The Horizon),25wdC7CJmCJPgnKw9rYquJ,77,0.601,0.92,5,-4.802,0,0.0505,0.000735,0.0,0.0998,0.537,88.014,170134,4
528,Dear Blank,Best Year of My Life 2022,5v7T4QVghu5B1aE7JweWsR,3,0.413,0.35,8,-14.736,0,0.0694,0.56,0.345,0.0527,0.0796,91.953,638170,4
529,10cm,For Love,7FVkGnEexHtiavZSDL4wZT,56,0.472,0.517,9,-5.267,1,0.0283,0.191,0.0,0.127,0.252,92.109,213020,4
530,Rea Moon ASMR,"Bright New Year 2022, Pt. F",35Up0ju86uEHcUEIsGlSlu,0,0.624,0.827,1,-21.722,1,0.248,0.397,0.0,0.765,0.0304,104.739,299755,3
531,Future,WAIT FOR U (feat. Drake & Tems),59nOXPmaKlBfGMDeOVGrIK,91,0.463,0.642,1,-4.474,1,0.34,0.314,0.0,0.0686,0.339,83.389,189893,4
532,Swapan Biswas,Happy New Year Song 2022 - Original,4QlehRlxjcp1064QEZArSj,0,0.579,0.965,7,-4.062,0,0.119,0.00355,0.0,0.348,0.586,141.926,264359,4
533,Doja Cat,Boss Bitch,7qyJcgtoXYHffUPnFxIA2M,3,0.707,0.955,10,-4.593,0,0.222,0.127,0.0,0.203,0.575,125.993,134240,4
534,Rea Moon ASMR,"Bright New Year 2022, Pt. E",4Ivq2AF4Re1IbHV68bCEJU,0,0.576,0.763,1,-21.663,1,0.143,0.257,0.0,0.69,0.032,100.715,186567,3
535,Trey Podwoski,Love 2022 (Make This Year Count),7AddPNOoeRHFI7ScgYEB8x,0,0.814,0.0637,0,-21.72,1,0.0728,0.955,0.96,0.104,0.274,169.988,140085,4
536,Edmel,Happy new year 2022 (tik-tok),1xDf3KcfmjXFrXKYH66EB4,0,0.797,0.852,4,-12.773,0,0.0533,0.00107,0.624,0.066,0.734,127.984,141392,4
537,The Slowest Train in the World,This Years Pimpa - 2022 Remastered Version,6flTcxWehzTU487nA8zXbq,0,0.596,0.473,0,-11.386,1,0.0972,0.0653,2.54e-05,0.711,0.812,167.428,199105,4
538,Emility,Sincere Wishes Happy New Year 2022,2OghxwtARSHzYkgJo3XV0R,0,0.471,0.186,0,-25.828,1,0.373,0.889,0.634,0.114,0.0405,74.431,275643,3
539,Sunil Yadav Surila,2022 New Year Huddang - Bhojpuri Song,5PDmZ0uXIDKuYPKBivevn8,0,0.522,0.976,0,-1.414,1,0.332,0.413,3.27e-05,0.402,0.623,71.727,221248,4
540,Son Sunghoon,A thousand years of love 2022,6P4qYVTDwxQurzkILLQXy8,0,0.332,0.43,2,-8.488,1,0.0355,0.678,2.23e-06,0.111,0.217,73.866,275607,4
541,Steve Roach,Year of the Horse - 2022 Remaster,4ra6tiA4wUslgcjZUHh8R6,1,0.593,0.933,7,-20.184,1,0.0461,0.21,0.64,0.108,0.52,147.995,811102,4
542,DJ X-Change,New Years Eve Ultimate Countdown 2022 - Epic DJ Tools - NYE 2022,5eTqvYyW1T1zdh15dei1lp,0,0.502,0.74,7,-5.655,0,0.435,0.636,0.0,0.505,0.413,138.803,26000,3
543,Rea Moon ASMR,"Bright New Year 2022, Pt. B",5HO7yRPydhLkJ1eDyAwtHY,0,0.577,0.71,1,-19.968,1,0.529,0.323,0.0,0.411,0.0296,104.987,213812,5
544,Leego,The Best of Leego (New Years 2022),2vE9Ak9idpy2CBEifUxjDB,0,0.584,0.689,5,-7.541,0,0.0435,0.537,3.39e-06,0.322,0.236,84.027,142546,4
545,HOT RIDE the LEGEND,"2022 (New Year, New Me). - Radio Mix",7Ataiuapd2xueLvT4340UY,0,0.806,0.897,10,-9.524,0,0.0984,0.0416,0.0,0.0736,0.965,130.009,208852,4
546,Dua Lipa,Levitating,32o0KgIZ82kx1V7SQpm226,1,0.695,0.884,6,-2.278,0,0.0753,0.0561,0.0,0.213,0.914,103.014,203808,4
547,Collin Patterson,Life Moves On - Pocket Watch Year 2022,6UzGCNKjgFjKI20ZY3wd0Z,1,0.199,0.127,9,-22.16,1,0.0406,0.973,0.74,0.101,0.154,173.337,243715,4
548,Dua Lipa,Don't Start Now,1Cqby5gdwLYzHMsjojpUDb,1,0.793,0.793,11,-4.521,0,0.083,0.0123,0.0,0.0951,0.679,123.95,183290,4
549,Rajesh kothali,New year 2022 hit song sad song,1cgKxgJNK87djV3pc0FnfH,0,0.72,0.991,9,-3.903,0,0.0578,0.164,2.38e-05,0.113,0.935,123.23,1014991,4
550,Dua Lipa,Love Again,58YrJ4LsesM0N2EzUIMS2R,7,0.659,0.667,11,-4.668,0,0.0339,0.00173,2.85e-05,0.1,0.468,115.982,258004,4
551,Vito von Gert,Happy New Year 2022 - Continuous Dj Mix,3Vfg2j3uO0yp9fSJdEyJZk,0,0.491,0.981,6,-5.894,0,0.0537,0.000278,0.797,0.0425,0.161,138.009,4585105,4
552,Dua Lipa,Physical,3oEbe7QVAPcN5JUUuJYxil,7,0.647,0.844,0,-3.756,1,0.0457,0.0137,0.000658,0.102,0.746,146.967,193829,4
553,Antra Singh Priyanka,Le Liya 2022 Me Happy New Year,2iQQKRWEtf0TyiwMnw4FpB,0,0.679,0.947,11,-2.564,1,0.0853,0.412,5.68e-06,0.381,0.811,124.97,188175,4
554,Dua Lipa,Pretty Please,573QNKXHhtgSf0cZcQ6sMJ,8,0.906,0.474,1,-6.124,1,0.194,0.0311,5.5e-06,0.286,0.656,106.976,194607,4
555,Risketz,Dreams (1 Year Mix) - 2022 Remastered Version,2tmw5cWWtYAdT0DqikG7Yo,0,0.675,0.373,2,-11.947,1,0.0351,0.831,0.821,0.178,0.638,120.01,170551,4
556,Namita Agrawal,Nachi Jibare Aaji Happy New Year 2022,7sDBldNRoaBj7OVAfUevRM,0,0.713,0.914,10,-3.243,0,0.101,0.193,1.19e-06,0.289,0.732,150.029,180285,4
557,Dua Lipa,Fever,4XhUkbbq8gXTNvtqRhj2pH,4,0.868,0.693,6,-7.052,0,0.181,0.0597,0.00399,0.106,0.396,114.999,156911,4
558,Son Sunghoon,A thousand years of love 2022 - Instrumental,2qmSJWU2jhYwTbY5hMe2Oa,0,0.597,0.396,2,-11.697,1,0.0261,0.469,0.932,0.111,0.184,75.02,275607,4
559,Tanner Suthard,2022... The Year To Choose - Radio Edit,0jGb3YDu7LtmWsgQMwtD7p,0,0.306,0.808,10,-2.76,0,0.0358,0.434,0.221,0.157,0.249,92.819,270635,4
560,Ivan Tanudjaja,Vision Sunday 2022: The Year Of Amen,7MdgJCwpr7x6VFecZHSe5I,0,0.695,0.288,8,-12.396,1,0.91,0.428,0.0,0.0669,0.349,84.055,3459032,4
561,DJ Lion-45,Happy New Year 2022 X Loving U,3knFojMoQnWG5yXSKkX3Wz,0,0.808,0.927,1,-4.597,0,0.0523,0.000988,0.843,0.0458,0.648,119.993,319112,4
562,Dua Lipa,Dreams,0ulLZ0gYkE54SEllf1iNH0,4,0.726,0.823,9,-4.581,0,0.0675,0.0688,0.0,0.332,0.892,104.973,220240,4
563,The Even Years,Charter - 2022,4i2y5JSiQfaUhnwZRY77L3,1,0.631,0.801,1,-5.598,1,0.0336,0.306,0.133,0.389,0.793,117.959,197323,4
564,Dua Lipa,IDGAF,2YxDbqCKeQF1Y0UL6UYvlx,2,0.847,0.59,7,-6.301,1,0.133,0.059,0.0,0.0822,0.595,97.014,238940,4
565,Healing Vibes,Miracles Into Your Life New Year Meditation 2022,4RofFPQbFuawIbsL6ne8BT,0,0.145,0.0109,6,-39.424,1,0.0424,0.812,0.953,0.0775,0.0337,90.736,3585013,5
566,Maly Master Noise,Masters of Hardcore 2022 (25 Years Celebrate) - Remix,7DDrtakSas36h5qFSUHXlY,0,0.534,0.882,2,-8.415,1,0.103,0.0371,0.174,0.0759,0.258,101.022,246330,4
567,Dean Warren,Best Years of my Life - 2022 Remastered Version,2y4rP6PQ93fpXbfaOgAuoH,0,0.324,0.456,2,-9.667,1,0.0318,0.03,0.00289,0.214,0.164,111.867,307508,4
568,David Epperson,Too Many Years (2022 Remaster) [Too Few Tears],2gI32ZcoWSf2LP6rtS5ysC,0,0.615,0.534,7,-7.966,0,0.0284,0.00867,0.645,0.147,0.0402,120.505,376982,4
569,Anthony Phillips,Seven Long Years - (1976 Instrumental Mix) [2022 Remaster],5vmvF4zNqr4l92LPKK9RBL,1,0.441,0.169,7,-14.952,1,0.035,0.986,0.905,0.1,0.147,112.615,181840,4
570,He Told Me To,"Year Of Exhaustion - Live At Soundation Studio, 2022",6N2YmwsUBZ8H1uRqW4hvpv,0,0.684,0.719,7,-9.307,1,0.0329,0.073,3.19e-06,0.244,0.47,126.052,324769,4
571,Aokihiroshi,"24.7 light years - Live at GTHstudio, Tokyo, 2022",0tylZM0xDMZJOMn3xUs9lu,0,0.528,0.06,11,-19.754,1,0.0409,0.759,0.0,0.135,0.237,125.401,268000,4
572,Dua Lipa,New Rules,5yAwLR46IwOE3gdXhzJxQD,0,0.762,0.7,9,-6.021,0,0.0694,0.00265,1.55e-05,0.153,0.608,116.078,209320,4
573,Maria Marachowska,Years 8.04.2022 - Live,6baQSIXZupWLpW9NCpa8aY,0,0.563,0.437,7,-14.587,1,0.0307,0.918,0.336,0.0808,0.294,135.021,213359,4
574,The Even Years,Burnt Edges - 2022,5xbqKnGfY0RLDgzgD2kGVY,1,0.381,0.766,4,-5.261,0,0.0444,0.172,0.000106,0.108,0.325,199.643,156501,4
575,Kyau & Albert,Where Did All the Years Go (In Bloom 2022),1U7isoIVpgTXGjIUi5LUEf,16,0.555,0.771,2,-11.511,0,0.0383,0.00204,0.136,0.36,0.269,126.358,197855,3
576,Marc Lowe,"Five Years - Live at Mori Park, April 23, 2022",6W70ntMylqPCVI7N2vcYHt,0,0.481,0.185,4,-15.311,0,0.0921,0.843,0.000257,0.161,0.472,161.324,219939,3
577,Rebok,The year of the Lord (Overture) - 2022 Remastered Version,6L2xeO3hUnkTkQIgFH3qxq,0,0.559,0.69,11,-11.242,0,0.0285,0.00466,0.755,0.427,0.559,126.012,274439,4
578,New Years Party Buddha Dj Café,2022 Countdown,54V6KBbAv90qXWZKTg2HZe,0,0.753,0.33,10,-19.674,1,0.102,0.0771,0.113,0.0956,0.602,113.375,157000,5
579,Edwin Maduro,It Ain't Love (2022) [30 Year Anniversary Re-Master],5tOPGyrcL9rnOkPFNwUqSC,0,0.593,0.849,7,-8.963,0,0.0472,0.0347,0.876,0.126,0.501,120.563,520000,4
580,Raman Ji Yadav,Happy New Year 2022 Naya Sal Me Gal Gorai,6l2LlsESrnv48XLyv0eRSy,0,0.691,0.985,8,-4.865,1,0.277,0.602,0.0,0.164,0.656,144.097,273775,4
581,Rakesh Majumder,Dj Remix Music | Happy New Year 2022 New Music - Remix,13Iz19icmBwoSSrfNJKQPA,0,0.617,0.99,1,-0.876,1,0.0608,0.382,0.885,0.371,0.675,179.982,193405,4
582,Dua Lipa,Levitating - Don Diablo Remix,4gTM2hIATmvc4LPPPv6FEk,1,0.686,0.917,11,-3.06,0,0.151,0.104,1.44e-06,0.444,0.387,119.979,208000,4
583,DJ Night Children,Happy New Year 2022 X Joget Ikan Hiu Walading - Remix,1yMocpB1XYRBJy7j7RcI1F,0,0.775,0.843,10,-4.874,1,0.0367,0.139,7.7e-05,0.362,0.723,128.049,241880,4
584,DJ X-Change,New Years Eve Ultimate Countdown 2022 - Female Cheerleader NYE Hype,6EOG0CCeZOuDbIEE9SIVtu,0,0.488,0.463,10,-2.648,0,0.134,0.702,0.0,0.344,0.0968,176.762,20000,3
585,214 Deuce,2022,5BRup5ZwKy991u74wPY33p,0,0.416,0.348,10,-16.441,0,0.35,0.00629,0.0,0.143,0.0983,80.15,157476,4
586,Dua Lipa,IDGAF - Acoustic,1sQORTbzdlG0ITLCSbXTfT,1,0.682,0.382,4,-5.179,0,0.216,0.309,0.0,0.11,0.639,190.777,217785,4
587,ALG Blazer,2022,1SunlslLu0uOdqFbi064Y4,0,0.689,0.458,2,-9.596,1,0.44,0.162,0.0,0.171,0.156,90.784,167008,4
588,Dua Lipa,Thinking 'Bout You,6dgTYZXe1XVx3ZfklINnIa,1,0.802,0.481,4,-5.132,0,0.043,0.0856,0.0,0.152,0.468,90.973,171947,4
589,Jthegorilla,2022,6LHEBFWrFVjMa2mWBaDyqP,0,0.878,0.455,1,-7.642,1,0.293,0.0965,0.0,0.107,0.0607,129.831,192422,4
